budget,genres,original_language,revenue,runtime,title,director
20000000.0,"['Romance', 'Action', 'Adventure', 'Western', 'Drama']",en,3853149.0,119.0,Quigley Down Under,['Simon Wincer']
20000000.0,"['Family', 'Animation']",en,39300000.0,88.0,Alpha and Omega,"['Ben Gluck', 'Anthony Bell']"
20000000.0,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",en,37597471.0,97.0,The Covenant,['Renny Harlin']
0.0,"['Comedy', 'Drama']",en,0.0,103.0,Stick It,['Jessica Bendinger']
40000000.0,"['Comedy', 'Family']",en,28972508.0,89.0,Shorts,['Robert Rodriguez']
20000000.0,"['Fantasy', 'Drama', 'Comedy', 'Thriller']",en,21284514.0,106.0,To Die For,['Gus Van Sant']
20000000.0,"['Mystery', 'Adventure', 'Crime']",en,83707310.0,96.0,Nerve,"['Henry Joost', 'Ariel Schulman']"
20000000.0,"['Drama', 'Western', 'Crime']",en,20211394.0,115.0,Appaloosa,['Ed Harris']
20000000.0,"['Action', 'Drama', 'Fantasy', 'Horror', 'Thriller']",en,18010756.0,108.0,Vampires,['John Carpenter']
806948.0,"['Drama', 'Horror', 'Thriller']",en,32000000.0,109.0,Psycho,['Alfred Hitchcock']
20000000.0,"['Romance', 'Comedy']",en,36620508.0,101.0,My Best Friend's Girl,['Howard Deutch']
20000000.0,"['Drama', 'Romance']",en,34077920.0,103.0,Endless Love,['Shana Feste']
20000000.0,"['Comedy', 'Drama', 'Romance']",en,6773870.0,113.0,Georgia Rule,['Garry Marshall']
20000000.0,['Comedy'],en,2297493.0,98.0,Under the Rainbow,['Steve Rash']
20000000.0,"['Adventure', 'Drama', 'Fantasy', 'Romance']",en,18432000.0,121.0,Ladyhawke,['Richard Donner']
20000000.0,"['Comedy', 'Drama', 'Family']",en,18253415.0,114.0,Simon Birch,['Mark Steven Johnson']
20000000.0,['Drama'],en,22222308.0,124.0,Reign Over Me,['Mike Binder']
15000000.0,"['Adventure', 'Drama']",en,56255142.0,148.0,Into the Wild,['Sean Penn']
20000000.0,"['Comedy', 'Drama', 'Romance']",en,17807569.0,100.0,School for Scoundrels,['Todd Phillips']
20000000.0,"['Thriller', 'Horror', 'Mystery']",en,52302796.0,94.0,Silent Hill: Revelation 3D,['Michael J. Bassett']
19000000.0,"['Horror', 'Action', 'Thriller', 'Crime']",en,25836616.0,108.0,From Dusk Till Dawn,['Robert Rodriguez']
20000000.0,"['Animation', 'Family']",en,55686944.0,68.0,Pooh's Heffalump Movie,['Frank Nissen']
20000000.0,"['Comedy', 'Drama', 'Romance']",en,17519169.0,103.0,Home for the Holidays,['Jodie Foster']
20000000.0,"['Action', 'Comedy', 'Crime', 'Fantasy']",cn,100914445.0,99.0,Kung Fu Hustle,['Stephen Chow']
35000000.0,"['Adventure', 'Comedy', 'Family']",en,5309675.0,88.0,The Country Bears,['Peter Hastings']
20000000.0,['Drama'],en,73276047.0,128.0,The Kite Runner,['Marc Forster']
20000000.0,"['Drama', 'Crime', 'Thriller']",en,60427839.0,124.0,21 Grams,['Alejandro González Iñárritu']
20000000.0,"['Action', 'Drama', 'Thriller']",en,16605763.0,84.0,Paparazzi,['Paul Abascal']
20000000.0,"['Comedy', 'Romance']",en,17432163.0,101.0,A Guy Thing,['Chris Koch']
20000000.0,"['Drama', 'Comedy', 'Romance', 'Family']",en,18404706.0,98.0,Loser,['Amy Heckerling']
20000000.0,['Documentary'],en,17436509.0,120.0,Capitalism: A Love Story,['Michael Moore']
20000000.0,"['Drama', 'History']",en,15473333.0,199.0,The Greatest Story Ever Told,['George Stevens']
19500000.0,"['Crime', 'Drama', 'Mystery']",en,34854990.0,111.0,Secret in Their Eyes,['Billy Ray']
25000000.0,"['Action', 'Comedy']",en,14109284.0,87.0,Disaster Movie,"['Jason Friedberg', 'Aaron Seltzer']"
20000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",en,22942221.0,88.0,Armored,['Nimród Antal']
20000000.0,"['Comedy', 'Thriller', 'Crime', 'Action']",en,13801755.0,97.0,The Man Who Knew Too Little,['Jon Amiel']
20000000.0,"['Comedy', 'Romance']",en,30426096.0,106.0,What's Your Number?,['Mark Mylod']
20000000.0,"['Action', 'Thriller', 'Science Fiction']",en,32204030.0,95.0,Lockout,"['Stephen St. Leger', 'James Mather']"
40000000.0,['Comedy'],en,6160886.0,99.0,Envy,['Barry Levinson']
20000000.0,"['Action', 'Thriller', 'Crime']",en,34560577.0,96.0,Crank: High Voltage,"['Brian Taylor', 'Mark Neveldine']"
20000000.0,"['Action', 'Comedy', 'Thriller']",en,0.0,98.0,Bullets Over Broadway,['Woody Allen']
20000000.0,['Drama'],en,13391174.0,123.0,One Night with the King,['Michael O. Sajbel']
30000000.0,"['Drama', 'Action', 'Thriller', 'Romance']",en,27674124.0,101.0,The Quiet American,['Phillip Noyce']
20000000.0,"['Comedy', 'Drama']",en,12482775.0,101.0,The Weather Man,['Gore Verbinski']
20000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",en,12398628.0,96.0,Undisputed,['Walter Hill']
20000000.0,"['Comedy', 'Fantasy', 'Romance']",en,5012315.0,102.0,Ghost Town,['David Koepp']
20000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",en,17280326.0,108.0,12 Rounds,['Renny Harlin']
20000000.0,"['Drama', 'Horror', 'Mystery']",en,24145613.0,116.0,Let Me In,['Matt Reeves']
20000000.0,"['Adventure', 'Action', 'Comedy', 'Family']",en,0.0,93.0,3 Ninjas Kick Back,['Charles T. Kanganis']
20000000.0,"['Drama', 'Comedy']",en,0.0,102.0,Be Kind Rewind,['Michel Gondry']
20000000.0,"['Comedy', 'Drama']",en,0.0,103.0,Mrs Henderson Presents,['Stephen Frears']
20000000.0,"['Action', 'Thriller']",en,12639297.0,115.0,Triple 9,['John Hillcoat']
20000000.0,"['Comedy', 'Drama']",en,10686841.0,96.0,Deconstructing Harry,['Woody Allen']
20000000.0,"['Comedy', 'Romance']",en,0.0,98.0,Three to Tango,['Damon Santostefano']
20000000.0,['Drama'],en,36606743.0,100.0,Burnt,['John Wells']
20000000.0,"['Comedy', 'Crime', 'Drama']",en,2047630.0,106.0,We're No Angels,['Neil Jordan']
20000000.0,"['Music', 'Comedy', 'Romance']",en,16104765.0,101.0,Everyone Says I Love You,['Woody Allen']
20000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",en,16974459.0,105.0,Death Sentence,['James Wan']
21000000.0,['Drama'],en,3852068.0,100.0,Everybody's Fine,['Kirk Jones']
20000000.0,"['Comedy', 'Family']",en,9109322.0,88.0,Superbabies: Baby Geniuses 2,['Bob Clark']
100000000.0,"['Action', 'Comedy', 'Crime']",en,12382362.0,40.0,The Man,['Les Mayfield']
20000000.0,"['Action', 'Comedy', 'Crime']",en,10337477.0,84.0,Code Name: The Cleaner,['Les Mayfield']
20000000.0,['Comedy'],en,11341016.0,98.0,Connie and Carla,['Michael Lembeck']
8000000.0,"['Comedy', 'Drama', 'Music', 'Romance']",en,20000000.0,149.0,Sweet Charity,['Bob Fosse']
20000000.0,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']",en,11110975.0,148.0,Inherent Vice,['Paul Thomas Anderson']
20000000.0,['Family'],en,0.0,85.0,Doogal,"['Frank Passingham', 'Dave Borthwick', 'Jean Duval']"
20000000.0,"['Music', 'Drama']",en,16549477.0,110.0,Battle of the Year,['Benson Lee']
20000000.0,"['Comedy', 'Fantasy']",en,7000000.0,83.0,An American Carol,['David Zucker']
12000000.0,"['Action', 'Crime', 'Thriller']",en,15008161.0,107.0,Machete Kills,['Robert Rodriguez']
22000000.0,['Horror'],en,8546666.0,100.0,Willard,['Glen Morgan']
20000000.0,['Comedy'],en,3001719.0,87.0,Strange Wilderness,['Fred Wolf']
10000000.0,"['Comedy', 'Drama', 'Music']",en,0.0,160.0,Topsy-Turvy,['Mike Leigh']
20000000.0,"['Comedy', 'Drama', 'War']",en,6420319.0,106.0,Little Boy,['Alejandro Monteverde']
15000000.0,"['Drama', 'Thriller']",en,27462041.0,99.0,A Dangerous Method,['David Cronenberg']
8700000.0,"['Animation', 'Science Fiction', 'Thriller']",en,7659918.0,100.0,A Scanner Darkly,['Richard Linklater']
20000000.0,['Drama'],en,2268274.0,116.0,Chasing Mavericks,"['Curtis Hanson', 'Michael Apted']"
20000000.0,"['Action', 'Fantasy', 'Horror', 'Thriller']",en,10442808.0,96.0,Alone in the Dark,['Uwe Boll']
20000000.0,"['Comedy', 'Drama', 'Family', 'Music']",en,5210988.0,111.0,Bandslam,['Todd Graff']
20000000.0,"['Drama', 'Mystery', 'Thriller']",en,23925492.0,100.0,Birth,['Jonathan Glazer']
20000000.0,"['Crime', 'Drama', 'Thriller']",en,12007070.0,125.0,A Most Violent Year,['J.C. Chandor']
20000000.0,"['Drama', 'Romance', 'War', 'History']",en,0.0,114.0,Passchendaele,['Paul Gross']
20000000.0,['Drama'],en,0.0,119.0,Flash of Genius,['Marc Abraham']
20000000.0,"['Drama', 'Music']",en,4001121.0,135.0,I'm Not There.,['Todd Haynes']
20000000.0,"['Action', 'Thriller']",en,16863583.0,93.0,The Cold Light of Day,['Mabrouk El Mechri']
20000000.0,"['Adventure', 'Comedy', 'Drama', 'Romance']",en,5530764.0,114.0,The Brothers Bloom,['Rian Johnson']
21000000.0,['Drama'],en,172194.0,124.0,"Synecdoche, New York",['Charlie Kaufman']
26500000.0,"['Adventure', 'Fantasy', 'Animation']",ja,159375308.0,134.0,Princess Mononoke,['Hayao Miyazaki']
0.0,"['Comedy', 'Drama', 'Foreign']",fr,0.0,141.0,Bon voyage,['Jean-Paul Rappeneau']
20000000.0,"['Comedy', 'Music']",en,0.0,124.0,Can't Stop the Music,['Nancy Walker']
2000000.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",en,5048693.0,104.0,The Proposition,['John Hillcoat']
20000000.0,['Drama'],en,1365000.0,118.0,My All American,['Angelo Pizzo']
20000000.0,['Comedy'],en,1675706.0,84.0,Marci X,['Richard Benjamin']
20000000.0,"['Action', 'Science Fiction', 'Thriller']",en,5359645.0,107.0,Equilibrium,['Kurt Wimmer']
40000000.0,"['Drama', 'War']",zh,7400000.0,125.0,The Children of Huang Shi,['Roger Spottiswoode']
24000000.0,"['Drama', 'Action', 'Thriller', 'Crime']",en,57339.0,115.0,The Yards,['James Gray']
5000000.0,['Family'],en,443901.0,88.0,The Oogieloves in the Big Balloon Adventure,['Matthew Diamond']
10000000.0,"['Drama', 'Romance']",en,3727746.0,122.0,By the Sea,['Angelina Jolie']
2127519898.0,"['Animation', 'Fantasy', 'Science Fiction']",ja,0.0,126.0,Steamboy,['Katsuhiro Ōtomo']
20000000.0,['Drama'],en,175336.0,101.0,The Game of Their Lives,['David Anspaugh']
0.0,"['Drama', 'Mystery', 'Thriller', 'Crime', 'Romance']",en,37172.0,101.0,All Good Things,['Andrew Jarecki']
20000000.0,['Adventure'],en,305070.0,107.0,Rapa Nui,['Kevin Reynolds']
0.0,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Science Fiction']",cn,47301471.0,88.0,CJ7,['Stephen Chow']
140000000.0,"['Comedy', 'Fantasy']",fr,26000000.0,118.0,The Visitors II: The Corridors of Time,['Jean-Marie Poiré']
20000000.0,"['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",en,4634062.0,107.0,Dylan Dog: Dead of Night,['Kevin Munroe']
22000000.0,"['Drama', 'Thriller']",en,0.0,100.0,People I Know,['Daniel Algrant']
20000000.0,"['Drama', 'Fantasy']",en,346594.0,110.0,The Tempest,['Julie Taymor']
20000000.0,"['Horror', 'Mystery', 'Thriller']",en,17616062.0,106.0,Regression,['Alejandro Amenábar']
25000000.0,"['Action', 'History', 'Drama']",en,0.0,102.0,Three Kingdoms: Resurrection of the Dragon,['Daniel Lee']
20000000.0,"['Crime', 'Drama', 'Thriller']",en,7619157.0,95.0,Butterfly on a Wheel,['Mike Barker']
20000000.0,"['Comedy', 'Animation', 'Adventure', 'Family']",en,0.0,83.0,Zambezia,['Wayne Thornley']
0.0,"['Drama', 'History']",ta,0.0,153.0,Ramanujan,['Gnana Rajasekaran']
20000000.0,['Animation'],en,0.0,98.0,Dwegons,['Tom Walsh']
20000000.0,['Drama'],en,8700000.0,111.0,Hands of Stone,['Jonathan Jakubowicz']
1000000.0,['Thriller'],en,0.0,60.0,Survivor,['James McTeigue']
27220000.0,"['Thriller', 'Crime']",en,5496951.0,105.0,The Frozen Ground,['Scott Walker']
19400000.0,"['Drama', 'Romance']",en,26910847.0,125.0,The Painted Veil,['John Curran']
20000000.0,"['Action', 'Crime', 'Drama', 'History', 'Thriller']",de,0.0,150.0,The Baader Meinhof Complex,['Uli Edel']
22000000.0,"['Adventure', 'Drama', 'Western']",en,424208848.0,181.0,Dances with Wolves,['Kevin Costner']
20000000.0,['Comedy'],en,216197492.0,92.0,Bad Teacher,['Jake Kasdan']
19000000.0,"['Drama', 'Crime', 'Mystery']",en,110879513.0,113.0,Sea of Love,['Harold Becker']
19000000.0,['Comedy'],en,70067909.0,95.0,A Cinderella Story,['Mark Rosman']
14000000.0,"['Crime', 'Horror', 'Mystery']",en,173046663.0,111.0,Scream,['Wes Craven']
42000000.0,"['Horror', 'Thriller']",en,26600000.0,91.0,Thir13en Ghosts,['Steve Beck']
19000000.0,"['Horror', 'Thriller']",en,44017374.0,144.0,The Shining,['Stanley Kubrick']
19000000.0,"['Adventure', 'Comedy', 'Science Fiction', 'Family']",en,381109762.0,116.0,Back to the Future,['Robert Zemeckis']
19000000.0,"['Horror', 'Mystery', 'Thriller']",en,40846082.0,93.0,House on Haunted Hill,['William Malone']
13000000.0,"['Drama', 'Comedy']",en,23446785.0,113.0,I Can Do Bad All By Myself,['Tyler Perry']
27000000.0,"['Action', 'Drama']",en,0.0,90.0,Fight Valley,['Rob Hawk']
19000000.0,"['Comedy', 'Romance', 'Drama']",en,49830607.0,101.0,The Switch,"['Josh Gordon', 'Will Speck']"
18000000.0,['Comedy'],en,101564935.0,95.0,Just Married,['Shawn Levy']
19100000.0,"['Drama', 'Action', 'Thriller', 'Crime', 'War']",en,5728213.0,109.0,The Devil's Double,['Lee Tamahori']
19000000.0,"['Animation', 'Drama', 'Family', 'Science Fiction']",en,0.0,85.0,Thomas and the Magic Railroad,['Britt Allcroft']
20000000.0,"['Mystery', 'Horror', 'Action']",en,54956140.0,101.0,The Crazies,['Breck Eisner']
15000000.0,"['Fantasy', 'Adventure', 'Animation', 'Family']",ja,274925095.0,125.0,Spirited Away,['Hayao Miyazaki']
19000000.0,"['Action', 'Crime']",zh,3849308.0,89.0,Firestorm,['Alan Yuen']
25000000.0,"['Action', 'Drama', 'History']",en,8613462.0,132.0,The Bounty,['Roger Donaldson']
19000000.0,['Drama'],en,76586316.0,131.0,The Book Thief,['Brian Percival']
19000000.0,"['Comedy', 'Adventure', 'Romance']",en,18755936.0,109.0,Sex Drive,['Sean Anders']
19000000.0,"['Romance', 'Comedy']",en,29922472.0,100.0,Leap Year,['Anand Tucker']
19000000.0,"['Drama', 'History']",en,4750000.0,188.0,The Fall of the Roman Empire,['Anthony Mann']
19000000.0,"['Comedy', 'Drama', 'Romance']",en,6928068.0,97.0,Take Me Home Tonight,['Michael Dowse']
0.0,['Drama'],en,2603370.0,121.0,Won't Back Down,['Daniel Barnz']
19000000.0,"['Family', 'Fantasy', 'Music']",en,2119994.0,93.0,The Nutcracker,['Emile Ardolino']
19000000.0,"['Thriller', 'Drama', 'Music', 'Crime']",en,2500000.0,116.0,Kansas City,['Robert Altman']
0.0,['Drama'],en,93125.0,110.0,Indignation,['James Schamus']
19000000.0,"['Horror', 'Thriller', 'Drama']",en,108047131.0,90.0,The Amityville Horror,['Andrew Douglas']
19000000.0,"['Comedy', 'Crime', 'Drama']",en,32801173.0,114.0,Adaptation.,['Spike Jonze']
15000000.0,['Horror'],en,46770602.0,93.0,Land of the Dead,['George A. Romero']
0.0,['Action'],cn,0.0,107.0,Out of Inferno,"['Danny Pang', 'Oxide Pang Chun']"
18500000.0,"['Adventure', 'Drama', 'Comedy']",en,10680275.0,118.0,Fear and Loathing in Las Vegas,['Terry Gilliam']
18500000.0,"['Comedy', 'Romance', 'Fantasy']",en,31912793.0,100.0,The Invention of Lying,"['Ricky Gervais', 'Matthew Robinson']"
18000000.0,['Comedy'],en,268157400.0,96.0,Neighbors,['Nicholas Stoller']
23000000.0,"['Romance', 'Comedy', 'Crime', 'Fantasy']",en,351583407.0,101.0,The Mask,['Chuck Russell']
18000000.0,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']",en,151668774.0,104.0,Big,['Penny Marshall']
18000000.0,['Comedy'],en,261572744.0,82.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,['Larry Charles']
18000000.0,['Comedy'],en,141774679.0,96.0,Legally Blonde,['Robert Luketic']
18000000.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",en,87000000.0,105.0,Star Trek III: The Search for Spock,['Leonard Nimoy']
19000000.0,"['Crime', 'Drama', 'Horror', 'Thriller']",en,144216468.0,122.0,The Exorcism of Emily Rose,['Scott Derrickson']
17000000.0,['Comedy'],en,65535067.0,88.0,Deuce Bigalow: Male Gigolo,['Mike Mitchell']
16000000.0,"['Thriller', 'Action', 'Science Fiction']",en,19682924.0,110.0,Left Behind,['Vic Armstrong']
17000000.0,"['Comedy', 'Drama', 'Romance']",en,92283851.0,103.0,The Family Stone,['Thomas Bezucha']
18000000.0,"['Comedy', 'Drama']",en,65070412.0,106.0,Barbershop 2:  Back in Business,['Kevin Rodney Sullivan']
23000000.0,"['Drama', 'Comedy', 'Crime']",en,76488889.0,91.0,Bad Santa,['Terry Zwigoff']
16500000.0,"['Science Fiction', 'Comedy', 'Crime']",en,67683989.0,94.0,Austin Powers: International Man of Mystery,['Jay Roach']
18000000.0,"['Romance', 'Comedy', 'Family']",en,88923251.0,94.0,My Big Fat Greek Wedding 2,['Kirk Jones']
21000000.0,"['Family', 'Comedy']",en,72417394.0,99.0,Diary of a Wimpy Kid: Rodrick Rules,['David Bowers']
18000000.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",en,98235548.0,107.0,Predator,['John McTiernan']
18000000.0,"['Drama', 'History', 'Music']",en,51973029.0,160.0,Amadeus,['Miloš Forman']
20000000.0,"['Crime', 'Horror']",en,57197876.0,88.0,Prom Night,['Nelson McCormick']
17000000.0,['Comedy'],en,129042871.0,97.0,Mean Girls,['Mark Waters']
18000000.0,"['Comedy', 'Drama', 'Romance']",en,58878723.0,113.0,Under the Tuscan Sun,['Audrey Wells']
19800000.0,"['Drama', 'Mystery', 'Thriller']",en,87754044.0,137.0,Gosford Park,['Robert Altman']
18000000.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",en,41382841.0,103.0,Peggy Sue Got Married,['Francis Ford Coppola']
18000000.0,"['Drama', 'Comedy']",en,103215094.0,119.0,Birdman,['Alejandro González Iñárritu']
18000000.0,"['Comedy', 'Drama']",en,99206215.0,98.0,Blue Jasmine,['Woody Allen']
15000000.0,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",en,76286096.0,111.0,United 93,['Paul Greengrass']
18000000.0,"['Romance', 'Music', 'Family']",en,62646763.0,94.0,Honey,['Bille Woodruff']
18000000.0,"['Action', 'Comedy']",en,59000000.0,81.0,Spy Hard,['Rick Friedberg']
1000000.0,['Horror'],en,21378361.0,89.0,The Fog,['John Carpenter']
18000000.0,"['Action', 'Drama']",en,47088990.0,106.0,Soul Surfer,['Sean McNamara']
18000000.0,"['War', 'Comedy', 'Drama']",en,24911670.0,121.0,Catch-22,['Mike Nichols']
18000000.0,"['Comedy', 'Crime', 'Drama']",en,11017334.0,86.0,Observe and Report,['Jody Hill']
18000000.0,"['Adventure', 'Fantasy', 'Action']",en,100000000.0,103.0,Conan the Destroyer,['Richard Fleischer']
18000000.0,['Drama'],en,23000000.0,129.0,Raging Bull,['Martin Scorsese']
18000000.0,"['Drama', 'Romance']",en,36133014.0,109.0,Love Happens,['Brandon Camp']
18000000.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Family', 'Mystery', 'Thriller']",en,2538000.0,109.0,Young Sherlock Holmes,['Barry Levinson']
0.0,"['Music', 'Comedy', 'Drama', 'Romance']",en,118160.0,134.0,Fame,['Kevin Tancharoen']
18000000.0,"['Adventure', 'Drama', 'Thriller']",en,35692920.0,94.0,127 Hours,['Danny Boyle']
25000000.0,"['Action', 'Comedy', 'Crime']",en,3880723.0,94.0,Small Time Crooks,['Woody Allen']
18000000.0,"['Drama', 'Music']",en,17200925.0,115.0,Center Stage,['Nicholas Hytner']
17000000.0,"['Comedy', 'Family']",en,24000000.0,107.0,Love the Coopers,['Jessie Nelson']
18000000.0,"['Family', 'Action', 'Adventure']",en,16702864.0,92.0,Catch That Kid,"['Bart Freundlich', 'James Sbardellati', 'Peter Merwin']"
27000000.0,['Drama'],en,5920746.0,125.0,Life as a House,['Irwin Winkler']
30000000.0,"['Drama', 'History']",en,34441873.0,122.0,Steve Jobs,['Danny Boyle']
18000000.0,"['Comedy', 'Romance']",en,4919433.0,102.0,"I Love You, Beth Cooper",['Chris Columbus']
18000000.0,"['Drama', 'Comedy', 'Romance']",en,6888334.0,90.0,Youth in Revolt,['Miguel Arteta']
18000000.0,"['Action', 'Adventure', 'Romance', 'Western']",en,2945600.0,98.0,The Legend of the Lone Ranger,['William A. Fraker']
21000000.0,"['Drama', 'Thriller']",en,28008462.0,109.0,The Tailor of Panama,['John Boorman']
18000000.0,"['Drama', 'Mystery', 'Thriller']",en,12000000.0,108.0,Blow Out,['Brian De Palma']
18000000.0,"['Action', 'Crime']",en,10501938.0,90.0,Getaway,['Courtney Solomon']
18000000.0,['Drama'],en,8038061.0,112.0,The Ice Storm,['Ang Lee']
18000000.0,"['Comedy', 'Drama', 'Romance']",en,25312387.0,94.0,And So It Goes,['Rob Reiner']
18000000.0,"['Adventure', 'Comedy', 'Family']",en,2283443.0,105.0,Troop Beverly Hills,['Jeff Kanew']
18000000.0,"['Comedy', 'Drama', 'Romance']",en,0.0,104.0,Being Julia,['István Szabó']
17000000.0,"['Drama', 'Romance']",en,6735922.0,117.0,Nine 1/2 Weeks,['Adrian Lyne']
18000000.0,['Fantasy'],en,14110013.0,108.0,Dragonslayer,['Matthew Robbins']
13000000.0,"['Drama', 'Romance']",en,0.0,112.0,The Last Station,['Michael Hoffman']
18000000.0,"['Comedy', 'Drama', 'History']",en,5887457.0,127.0,Ed Wood,['Tim Burton']
18000000.0,['Drama'],en,20275812.0,111.0,Labor Day,['Jason Reitman']
18000000.0,['History'],ru,26527510.0,120.0,Mongol: The Rise of Genghis Khan,['Sergei Bodrov']
18000000.0,"['Action', 'Crime', 'Thriller']",en,25739015.0,114.0,RockNRolla,['Guy Ritchie']
20000000.0,"['Adventure', 'Action', 'Science Fiction']",en,0.0,99.0,Megaforce,['Hal Needham']
18000000.0,['Drama'],en,7336732.0,242.0,Hamlet,['Kenneth Branagh']
25000000.0,"['Drama', 'Romance']",en,20719451.0,117.0,Mao's Last Dancer,['Bruce Beresford']
18000000.0,"['Adventure', 'Drama', 'Science Fiction']",en,6212282.0,112.0,Midnight Special,['Jeff Nichols']
18000000.0,"['Comedy', 'Romance']",en,13575809.0,108.0,Anything Else,['Woody Allen']
18000000.0,"['Drama', 'History']",en,22309223.0,116.0,The Railway Man,['Jonathan Teplitzky']
12000000.0,"['Crime', 'Drama', 'Mystery']",de,0.0,144.0,The White Ribbon,['Michael Haneke']
