budget,genres,original_language,revenue,runtime,title,director
15000000,"['Comedy', 'Drama', 'Romance']",en,5024782,90.0,Solitary Man,"['Brian Koppelman', 'David Levien']"
20000000,"['Action', 'Comedy', 'Thriller']",en,31327899,105.0,Machete,"['Robert Rodriguez', 'Ethan Maniquis']"
12500000,"['Crime', 'Comedy', 'Drama']",en,1083683,108.0,Casino Jack,['George Hickenlooper']
12300000,"['Animation', 'Adventure', 'Family']",en,84460846,69.0,The Land Before Time,['Don Bluth']
0,"['Action', 'Adventure', 'Drama', 'History', 'War']",ko,15,140.0,Tae Guk Gi: The Brotherhood of War,['Kang Je-gyu']
12500000,"['Drama', 'Family']",en,3878993,118.0,The Perfect Game,['William Dear']
8000000,"['Drama', 'Horror', 'Thriller']",en,441306145,122.0,The Exorcist,['William Friedkin']
7000000,"['Horror', 'Thriller', 'Adventure']",en,470654000,124.0,Jaws,['Steven Spielberg']
11000000,"['Comedy', 'Romance']",en,235483004,95.0,American Pie,"['Chris Weitz', 'Paul Weitz']"
12516654,"['Animation', 'Comedy', 'Drama', 'Family']",fr,8109160,78.0,Ernest & Celestine,"['Stéphane Aubier', 'Vincent Patar', 'Benjamin Renner']"
25000000,"['Action', 'Adventure', 'Comedy']",en,79817939,94.0,The Golden Child,['Michael Ritchie']
12000000,"['Comedy', 'Romance']",en,96070507,122.0,Think Like a Man,['Tim Story']
12000000,"['Comedy', 'Drama']",en,75781642,102.0,Barbershop,['Tim Story']
12000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",en,96800000,113.0,Star Trek II: The Wrath of Khan,['Nicholas Meyer']
15000000,"['Comedy', 'Mystery']",en,107217396,86.0,Ace Ventura: Pet Detective,['Tom Shadyac']
12000000,"['Thriller', 'Science Fiction']",en,79567667,114.0,WarGames,['John Badham']
12000000,"['Crime', 'Drama', 'Romance', 'Thriller']",en,68706993,113.0,Witness,['Peter Weir']
12000000,"['Action', 'Thriller', 'War']",en,81272766,110.0,Act of Valor,"['Mike McCoy', 'Scott Waugh']"
12000000,"['Music', 'Drama', 'Romance', 'Crime']",en,114194847,104.0,Step Up,['Anne Fletcher']
12000000,"['Animation', 'Comedy']",en,0,81.0,Beavis and Butt-Head Do America,['Mike Judge']
12000000,"['Comedy', 'Crime', 'Romance']",en,39673162,154.0,Jackie Brown,['Quentin Tarantino']
12000000,"['Comedy', 'Adventure']",en,43493123,107.0,Harold & Kumar Escape from Guantanamo Bay,"['Jon Hurwitz', 'Hayden Schlossberg']"
15000000,"['Science Fiction', 'Drama', 'Thriller']",en,145000000,84.0,Chronicle,['Josh Trank']
12000000,"['Music', 'Drama', 'Romance']",en,30400000,132.0,Yentl,['Barbra Streisand']
5000000,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']",en,42365581,116.0,Time Bandits,['Terry Gilliam']
12000000,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Music', 'Romance']",en,61141030,93.0,Crossroads,['Tamra Davis']
12000000,"['Comedy', 'Crime']",en,100000000,88.0,Project X,['Nima Nourizadeh']
12000000,"['Drama', 'History', 'War']",en,89800000,172.0,Patton,['Franklin J. Schaffner']
12000000,"['Horror', 'Thriller']",en,52223306,96.0,One Hour Photo,['Mark Romanek']
12000000,"['Horror', 'Science Fiction', 'Thriller']",en,40855419,89.0,Quarantine,['John Erick Dowdle']
12000000,"['Drama', 'Horror', 'Thriller']",en,56309766,98.0,The Eye,"['David Moreau', 'Xavier Palud']"
12000000,"['Comedy', 'Family']",en,31179516,97.0,Johnson Family Vacation,['Christopher Erskin']
12000000,['Comedy'],en,31155435,93.0,How High,['Jesse Dylan']
0,"['Comedy', 'Family', 'Fantasy', 'Drama']",en,27281507,85.0,The Muppet Christmas Carol,['Brian Henson']
12000000,"['Drama', 'Romance']",en,56298474,123.0,Frida,['Julie Taymor']
12000000,"['Documentary', 'Music']",en,32726956,93.0,Katy Perry: Part of Me,"['Dan Cutforth', 'Jane Lipsitz']"
12000000,"['Romance', 'Drama']",en,307166834,125.0,The Fault in Our Stars,['Josh Boone']
12000000,"['Drama', 'Crime']",en,22921898,121.0,Rounders,['John Dahl']
0,"['Drama', 'Comedy']",en,25434291,102.0,Top Five,['Chris Rock']
12000000,"['Horror', 'Science Fiction']",en,54000000,102.0,Prophecy,['John Frankenheimer']
12000000,"['Horror', 'Mystery', 'Thriller']",en,21133087,99.0,Stir of Echoes,['David Koepp']
12000000,['Drama'],en,100129872,98.0,Philomena,['Stephen Frears']
0,"['Comedy', 'Drama']",en,0,118.0,The Upside of Anger,['Mike Binder']
0,"['Horror', 'Drama', 'Thriller', 'Science Fiction']",en,0,125.0,The Boys from Brazil,['Franklin J. Schaffner']
12000000,"['Fantasy', 'Romance', 'Family', 'Comedy']",en,23006849,104.0,Aquamarine,['Elizabeth Allen Rosenbaum']
12000000,"['Drama', 'Mystery', 'Romance']",en,85512300,109.0,Paper Towns,['Jake Schreier']
0,['Comedy'],en,51,86.0,My Baby's Daddy,['Cheryl Dunye']
12000000,"['Drama', 'Adventure']",en,17654912,115.0,Nebraska,['Alexander Payne']
0,"['Horror', 'Comedy', 'Thriller']",en,0,92.0,Tales from the Crypt: Demon Knight,['Ernest R. Dickerson']
12000000,"['Comedy', 'Family', 'Fantasy', 'Science Fiction']",en,17292381,86.0,Max Keeble's Big Move,['Tim Hill']
12000000,"['Comedy', 'Drama']",en,22939027,94.0,Young Adult,['Jason Reitman']
12000000,"['Action', 'Thriller', 'Crime']",en,42931041,88.0,Crank,"['Brian Taylor', 'Mark Neveldine']"
0,"['Comedy', 'Romance']",en,13960203,93.0,Def Jam's How to Be a Player,['Lionel C. Martin']
12000000,"['Comedy', 'Drama', 'Romance']",en,12902790,100.0,Living Out Loud,['Richard LaGravenese']
0,"['Comedy', 'Drama', 'Romance']",en,21520719,100.0,Just Wright,['Sanaa Hamri']
0,['Drama'],en,0,113.0,Rachel Getting Married,['Jonathan Demme']
12000000,"['Romance', 'Crime', 'Drama']",en,0,122.0,The Postman Always Rings Twice,['Bob Rafelson']
0,"['Drama', 'Romance']",en,31466789,101.0,Girl with a Pearl Earring,['Peter Webber']
14000000,"['Action', 'Drama', 'History', 'War', 'Adventure']",de,85000000,149.0,Das Boot,['Wolfgang Petersen']
12000000,['Comedy'],en,0,93.0,Sorority Boys,['Wallace Wolodarsky']
0,"['Comedy', 'Drama', 'Science Fiction']",en,87100449,123.0,About Time,['Richard Curtis']
0,"['Adventure', 'Drama', 'Action', 'Romance']",zh,92863945,119.0,House of Flying Daggers,['Zhang Yimou']
12000000,"['Drama', 'Thriller']",en,35485056,100.0,Arbitrage,['Nicholas Jarecki']
12000000,"['Science Fiction', 'Thriller']",en,32248241,106.0,Project Almanac,['Dean Israelite']
12000000,"['Drama', 'History', 'Music']",en,0,109.0,Cadillac Records,['Darnell Martin']
0,"['Action', 'Comedy']",en,0,81.0,Screwed,"['Scott Alexander', 'Larry Karaszewski']"
8000000,"['Action', 'Thriller', 'Science Fiction']",en,6739141,95.0,Fortress,['Stuart Gordon']
12000000,"['Comedy', 'Drama']",en,5542025,86.0,For Your Consideration,['Christopher Guest']
0,"['Drama', 'Comedy']",en,0,113.0,Celebrity,['Woody Allen']
12000000,"['Drama', 'Comedy']",en,6754898,116.0,Running with Scissors,['Ryan Murphy']
12000000,"['Comedy', 'Romance']",en,4922166,90.0,From Justin to Kelly,['Robert Iscove']
12000000,['Comedy'],en,4939939,108.0,Girl 6,['Spike Lee']
12000000,"['Mystery', 'Thriller']",en,23,119.0,In the Cut,['Jane Campion']
12000000,"['Drama', 'Romance']",en,3148182,110.0,Two Lovers,['James Gray']
0,"['Comedy', 'Drama']",en,0,109.0,Last Orders,['Fred Schepisi']
11000000,"['Horror', 'Drama', 'Science Fiction']",ko,88489643,119.0,The Host,['Bong Joon-ho']
0,"['Adventure', 'Crime', 'Thriller']",en,0,100.0,The Pursuit of D.B. Cooper,['Roger Spottiswoode']
12000000,"['Comedy', 'Horror', 'Thriller', 'Western']",en,0,100.0,Ravenous,['Antonia Bird']
12000000,"['Comedy', 'Drama']",en,0,97.0,Charlie Bartlett,['Jon Poll']
12400000,"['Comedy', 'Drama']",it,8371085,142.0,The Great Beauty,['Paolo Sorrentino']
0,"['Comedy', 'Drama']",en,0,104.0,The Dangerous Lives of Altar Boys,['Peter Care']
12000000,"['Drama', 'Horror', 'Thriller']",en,12077441,99.0,Stoker,['Park Chan-wook']
12000000,"['Fantasy', 'Drama', 'Science Fiction', 'Romance']",zh,19271312,129.0,2046,['Wong Kar-wai']
12000000,"['Crime', 'Drama', 'Romance']",en,0,90.0,Married Life,['Ira Sachs']
12000000,"['Adventure', 'Drama', 'Family']",en,0,100.0,Duma,['Carroll Ballard']
12000000,"['Drama', 'Romance']",en,1644755,111.0,Ondine,['Neil Jordan']
12000000,"['Crime', 'Drama', 'Thriller']",ja,15250000,114.0,Brother,['Takeshi Kitano']
1200000,['Comedy'],en,0,86.0,Welcome to Collinwood,"['Anthony Russo', 'Joe Russo']"
0,"['Comedy', 'Drama']",en,0,107.0,Critical Care,['Sidney Lumet']
8000000,"['Thriller', 'Drama', 'Mystery']",en,0,90.0,The Life Before Her Eyes,['Vadim Perelman']
0,"['Drama', 'Romance']",en,0,103.0,Darling Companion,['Lawrence Kasdan']
12000000,"['Drama', 'Thriller']",en,0,120.0,Trade,['Marco Kreuzpaintner']
0,"['War', 'Drama']",hu,0,140.0,Fateless,['Lajos Koltai']
12000000,['Comedy'],en,0,110.0,Breakfast of Champions,['Alan Rudolph']
0,"['Comedy', 'Drama', 'Thriller']",zh,0,95.0,"A Woman, a Gun and a Noodle Shop",['Zhang Yimou']
7500000,"['Thriller', 'Science Fiction', 'Mystery']",en,0,95.0,Cypher,['Vincenzo Natali']
12000000,"['Drama', 'History', 'War']",zh,10652498,132.0,City of Life and Death,['Lu Chuan']
19000000,"['Animation', 'Family', 'Action', 'Adventure', 'Comedy']",zh,2570000,89.0,Legend of a Rabbit,['Lijun Sun']
12000000,['Science Fiction'],ja,11212294,131.0,Space Battleship Yamato,['Takashi Yamazaki']
20000000,"['War', 'Drama']",en,17479,113.0,5 Days of War,['Renny Harlin']
12000000,['Horror'],en,0,99.0,Triangle,['Christopher Smith']
1200000,['Drama'],en,0,111.0,10 Days in a Madhouse,['Timothy Hines']
12000000,['Drama'],en,101332962,99.0,Heaven is for Real,['Randall Wallace']
10000000,"['Thriller', 'Crime']",en,83557872,103.0,Snatch,['Guy Ritchie']
0,"['Drama', 'Romance']",cs,0,89.0,Dancin' It's On,['David Winters']
11500000,"['Drama', 'Horror']",en,57469467,103.0,Pet Sematary,['Mary Lambert']
0,['Drama'],ja,0,134.0,Madadayo,['Akira Kurosawa']
11500000,['Drama'],en,0,101.0,The Cry of the Owl,['Jamie Thraves']
0,"['Drama', 'History', 'Romance']",zh,0,130.0,A Tale of Three Cities,['Mabel Cheung']
11000000,"['Fantasy', 'Horror', 'Comedy']",en,153083102,106.0,Gremlins,['Joe Dante']
11000000,"['Adventure', 'Action', 'Science Fiction']",en,775398007,121.0,Star Wars,['George Lucas']
11500000,['Comedy'],en,94073028,102.0,Dirty Grandpa,['Dan Mazer']
11000000,"['Drama', 'Romance', 'War']",en,111858363,197.0,Doctor Zhivago,['David Lean']
0,"['Adventure', 'Crime', 'Drama', 'Thriller']",pt,0,112.0,Trash,['Stephen Daldry']
0,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",en,0,116.0,High School Musical 3: Senior Year,['Kenny Ortega']
25000000,['Drama'],en,93617009,116.0,The Fighter,['David O. Russell']
11000000,"['Action', 'Comedy', 'Documentary']",en,72778712,95.0,Jackass Number Two,['Jeff Tremaine']
11000000,"['Comedy', 'Drama']",en,64088552,120.0,My Cousin Vinny,['Jonathan Lynn']
11000000,['Drama'],en,78874843,106.0,If I Stay,['R.J. Cutler']
12000000,"['Action', 'Comedy', 'Crime']",en,0,96.0,Drive Hard,['Brian Trenchard-Smith']
11000000,['Comedy'],en,49797148,107.0,Major League,['David S. Ward']
0,"['Comedy', 'Family', 'Science Fiction']",en,0,101.0,St. Trinian's,"['Barnaby Thompson', 'Oliver Parker']"
13000000,"['Thriller', 'Drama']",en,97837138,81.0,Phone Booth,['Joel Schumacher']
11000000,"['Drama', 'Romance']",en,41227069,101.0,A Walk to Remember,['Adam Shankman']
11000000,['Drama'],en,39363635,122.0,Dead Man Walking,['Tim Robbins']
10500000,"['Drama', 'Romance', 'Thriller']",en,75902208,97.0,Cruel Intentions,['Roger Kumble']
11000000,"['Horror', 'Mystery']",en,68233629,90.0,Saw VI,['Kevin Greutert']
11000000,['Comedy'],en,31672907,92.0,History of the World: Part I,['Mel Brooks']
11000000,['Adventure'],en,38105395,114.0,The Secret Life of Bees,['Gina Prince-Bythewood']
11000000,"['Action', 'Comedy', 'Crime']",en,23978402,86.0,Corky Romano,['Rob Pritts']
12000000,"['Drama', 'Horror', 'Thriller', 'Crime']",en,37170057,91.0,Raising Cain,['Brian De Palma']
11,"['Drama', 'Action']",en,11,145.0,F.I.S.T.,['Norman Jewison']
12000000,['Science Fiction'],en,4884663,100.0,Invaders from Mars,['Tobe Hooper']
11000000,"['Drama', 'Romance']",en,62076141,111.0,Brooklyn,['John Crowley']
11000000,"['Drama', 'Romance', 'War']",en,20000000,184.0,Barry Lyndon,['Stanley Kubrick']
24000000,['Comedy'],en,14782676,89.0,Out Cold,"['Brendan Malloy', 'Emmett Malloy']"
24000000,['Comedy'],en,13700000,84.0,The Ladies Man,['Reginald Hudlin']
11000000,"['Drama', 'Comedy', 'Romance']",en,59520298,98.0,Quartet,['Dustin Hoffman']
11000000,"['Comedy', 'Romance']",en,23430766,95.0,Tomcats,['Gregory Poirier']
11000000,"['Drama', 'Thriller', 'Crime']",en,13110448,100.0,Frailty,['Bill Paxton']
11000000,['Drama'],en,61619773,120.0,Woman in Gold,['Simon Curtis']
0,['Drama'],en,0,118.0,Kinsey,['Bill Condon']
11000000,"['Fantasy', 'Horror', 'Comedy']",en,0,81.0,Army of Darkness,['Sam Raimi']
14000000,"['Comedy', 'Romance']",en,6413915,86.0,Slackers,['Dewey Nicks']
11000000,"['Romance', 'Drama']",en,30000000,118.0,What's Eating Gilbert Grape,['Lasse Hallström']
10000000,"['Drama', 'History']",en,4069090,125.0,The Visual Bible: The Gospel of John,['Philip Saville']
11000000,"['Crime', 'Drama']",en,0,125.0,Vera Drake,['Mike Leigh']
0,"['Comedy', 'Romance']",en,0,91.0,The Guru,['Daisy von Scherler Mayer']
11000000,"['Comedy', 'Drama', 'Romance']",en,2832826,113.0,The Perez Family,['Mira Nair']
11000000,"['Drama', 'Music']",en,32935319,105.0,Inside Llewyn Davis,"['Joel Coen', 'Ethan Coen']"
0,"['Drama', 'Romance', 'Thriller']",en,16017403,95.0,O,['Tim Blake Nelson']
11000000,"['Drama', 'Adventure', 'Romance']",en,2807854,98.0,Return to the Blue Lagoon,['William A. Graham']
11000000,"['Drama', 'History']",en,2200000,124.0,The Molly Maguires,['Martin Ritt']
0,"['Comedy', 'Music', 'Romance']",en,2945242,105.0,Romance & Cigarettes,['John Turturro']
11000000,['Drama'],en,0,104.0,Copying Beethoven,['Agnieszka Holland']
0,"['Drama', 'Thriller', 'Crime']",en,0,111.0,Brighton Rock,['Rowan Joffe']
10800000,"['Horror', 'Thriller', 'Crime']",en,113857533,92.0,Saw V,['David Hackl']
0,"['Drama', 'Action', 'Thriller', 'Crime', 'Foreign']",it,0,116.0,Machine Gun McCain,['Giuliano Montaldo']
11000000,"['Drama', 'Comedy', 'Romance']",en,0,97.0,LOL,['Lisa Azuelos']
0,"['Crime', 'Drama', 'Mystery', 'Thriller']",en,0,123.0,Jindabyne,['Ray Lawrence']
7400000,"['Drama', 'Romance']",hi,17000000,193.0,Kabhi Alvida Naa Kehna,['Karan Johar']
14000000,"['Drama', 'Comedy', 'Romance']",en,18535191,97.0,An Ideal Husband,['Oliver Parker']
0,"['Science Fiction', 'Thriller', 'Horror']",en,0,98.0,The Last Days on Mars,['Ruairi Robinson']
0,['Horror'],en,0,102.0,Darkness,['Jaume Balagueró']
10500000,"['Science Fiction', 'Mystery', 'Adventure']",en,68700000,149.0,2001: A Space Odyssey,['Stanley Kubrick']
10500000,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",en,792910554,115.0,E.T. the Extra-Terrestrial,['Steven Spielberg']
10000000,"['Romance', 'Comedy', 'Drama']",en,17500000,97.0,In the Land of Women,['Jon Kasdan']
0,"['Adventure', 'Drama', 'Family']",en,0,97.0,The Blue Butterfly,['Léa Pool']
10500000,"['Drama', 'Comedy']",en,123509,99.0,There Goes My Baby,['Floyd Mutrux']
0,"['Drama', 'Comedy', 'Romance', 'Foreign']",hi,0,135.0,Housefull,['Sajid Khan']
11000000,"['Drama', 'Action', 'History', 'Western', 'Romance']",en,0,110.0,September Dawn,['Christopher Cain']
12000000,"['History', 'Drama']",en,9622846,145.0,For Greater Glory - The True Story of Cristiada,['Dean Wright']
11000000,"['Comedy', 'Drama', 'Music']",fr,0,105.0,The Bélier Family,['Eric Lartigau']
10000000,['Drama'],en,225933435,126.0,Good Will Hunting,['Gus Van Sant']
11000000,"['Drama', 'Thriller']",en,0,106.0,Misconduct,['Shintaro Shimosawa']
10000000,"['Horror', 'Thriller', 'Crime']",en,163876815,108.0,Saw III,['Darren Lynn Bousman']
10000000,"['Action', 'Comedy']",en,85300000,106.0,Stripes,['Ivan Reitman']
28000000,['Comedy'],en,90449929,98.0,Bring It On,['Peyton Reed']
10000000,"['Action', 'Horror', 'Thriller']",en,118587880,105.0,The Purge: Election Year,['James DeMonaco']
10000000,"['Comedy', 'Romance']",en,103166989,95.0,She's All That,['Robert Iscove']
10000000,"['Horror', 'Thriller', 'Crime']",en,139352633,93.0,Saw IV,['Darren Lynn Bousman']
10000000,"['Drama', 'Horror', 'Thriller']",en,91196419,101.0,White Noise,['Geoffrey Sax']
6000000,"['Drama', 'Comedy', 'Romance']",en,57231524,110.0,Madea's Family Reunion,['Tyler Perry']
13800000,['Drama'],en,52293982,119.0,The Color of Money,['Martin Scorsese']
10000000,"['Action', 'Drama', 'History', 'War']",en,50100000,178.0,The Longest Day,"['Bernhard Wicki', 'Ken Annakin', 'Andrew Marton']"
10000000,"['Comedy', 'Family']",en,50752337,101.0,The Mighty Ducks,['Stephen Herek']
10000000,"['Horror', 'Mystery', 'Thriller']",en,183474602,92.0,The Grudge,['Takashi Shimizu']
12000000,['Comedy'],en,41205099,92.0,Happy Gilmore,['Dennis Dugan']
10000000,"['Horror', 'Thriller']",en,59217789,90.0,Jeepers Creepers,['Victor Salva']
10000000,"['Adventure', 'Comedy', 'Science Fiction']",en,40485039,90.0,Bill & Ted's Excellent Adventure,['Stephen Herek']
10000000,"['Drama', 'Family', 'Music']",en,37402877,153.0,Oliver!,['Carol Reed']
10000000,"['Drama', 'Comedy']",en,136836156,124.0,The Best Exotic Marigold Hotel,['John Madden']
10000000,"['Science Fiction', 'Animation', 'Comedy', 'Family']",en,44460850,83.0,Recess: School's Out,['Chuck Sheetz']
12305523,"['Action', 'Adventure', 'Science Fiction']",en,36230219,107.0,Mad Max Beyond Thunderdome,"['George Miller', 'George Ogilvie']"
10000000,"['Action', 'Adventure', 'Thriller']",en,57500000,90.0,Commando,['Mark L. Lester']
10000000,"['Horror', 'Mystery', 'Thriller']",en,64188367,97.0,The Boy,['William Brent Bell']
10000000,"['Horror', 'Mystery', 'Thriller']",en,33583175,80.0,Devil,['John Erick Dowdle']
20000000,['Comedy'],en,33526835,85.0,Friday After Next,['Marcus Raboy']
10000000,"['Drama', 'Horror', 'Thriller']",en,104303851,97.0,Insidious: Chapter 3,['Leigh Whannell']
10000000,"['Action', 'Adventure', 'Comedy']",en,25754284,108.0,The Last Dragon,['Michael Schultz']
10000000,"['Horror', 'Thriller', 'Science Fiction']",en,32101000,108.0,The Lawnmower Man,['Brett Leonard']
9000000,"['Comedy', 'Music', 'Romance']",en,32973937,89.0,Nick and Norah's Infinite Playlist,['Peter Sollett']
10000000,"['Fantasy', 'Comedy', 'Adventure']",en,30652890,130.0,Dogma,['Kevin Smith']
10000000,"['Comedy', 'Drama']",en,0,98.0,The Banger Sisters,['Bob Dolman']
10000000,"['Drama', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",en,29450919,101.0,Twilight Zone: The Movie,"['Steven Spielberg', 'Joe Dante', 'John Landis', 'George Miller']"
15000000,"['Action', 'Thriller']",en,30050028,114.0,Road House,['Rowdy Herrington']
10000000,"['Action', 'Comedy', 'Crime']",en,29392418,100.0,A Low Down Dirty Shame,['Keenen Ivory Wayans']
8500000,"['Drama', 'Thriller']",en,34411240,84.0,Swimfan,['John Polson']
12000000,"['Comedy', 'Romance']",en,38368909,103.0,Employee of the Month,['Greg Coolidge']
10000000,"['Comedy', 'Drama', 'Romance']",en,25605015,100.0,Can't Hardly Wait,"['Deborah Kaplan', 'Harry Elfont']"
10000000,"['Crime', 'Drama']",en,33697647,91.0,The Outsiders,['Francis Ford Coppola']
65000000,"['Adventure', 'Family', 'Fantasy']",en,143695338,102.0,Pete's Dragon,['David Lowery']
10000000,"['Horror', 'Science Fiction', 'Thriller']",en,20766616,103.0,The Dead Zone,['David Cronenberg']
10000000,['Horror'],en,52882018,97.0,Sinister 2,['Ciaran Foy']
14000000,"['Drama', 'Music']",en,24637469,116.0,Sparkle,['Salim Akil']
0,"['Horror', 'Thriller']",en,0,96.0,Valentine,['Jamie Blanks']
10000000,"['Mystery', 'Science Fiction', 'Thriller']",en,42333295,98.0,The Fourth Kind,['Olatunde Osunsanmi']
10000000,"['Drama', 'Comedy', 'Music']",en,0,105.0,A Prairie Home Companion,['Robert Altman']
0,"['Drama', 'Action', 'Thriller']",en,0,123.0,Sugar Hill,['Leon Ichaso']
0,"['Action', 'Thriller']",en,0,107.0,Invasion U.S.A.,['Joseph Zito']
0,"['Comedy', 'Drama', 'Family']",en,0,112.0,Roll Bounce,['Malcolm D. Lee']
9000000,"['Comedy', 'Drama']",en,17096053,93.0,Rushmore,['Wes Anderson']
10000000,['Science Fiction'],en,66821036,100.0,Skyline,"['Colin Strause', 'Greg Strause']"
10000000,"['Drama', 'Comedy']",en,85978266,122.0,The Second Best Exotic Marigold Hotel,['John Madden']
0,"['Comedy', 'Drama', 'Family']",en,0,101.0,Kit Kittredge: An American Girl,['Patricia Rozema']
0,"['Comedy', 'Drama', 'Family', 'Romance']",en,0,100.0,The Perfect Man,['Mark Rosman']
10000000,"['Drama', 'Romance']",en,16153593,129.0,Mo' Better Blues,['Spike Lee']
0,"['Action', 'Comedy']",en,0,81.0,Kung Pow: Enter the Fist,['Steve Oedekerk']
11000000,"['Action', 'Horror']",en,48572000,96.0,Tremors,['Ron Underwood']
